pre_pt_root_id,id,post_pt_root_id,connection_score,cleft_score,gaba,ach,glut,oct,ser,da,post_pt_position_x,post_pt_position_y,post_pt_position_z,pre_pt_position_x,pre_pt_position_y,pre_pt_position_z,DA1_L,DA1_R,DA2_L,DA2_R,DA3_L,DA3_R,DA4l_L,DA4l_R,DA4m_L,DA4m_R,DC1_L,DC1_R,DC2_L,DC2_R,DC3_L,DC3_R,DC4_L,DC4_R,DL1_L,DL1_R,DL2d_L,DL2d_R,DL2v_L,DL2v_R,DL3_L,DL3_R,DL4_L,DL4_R,DL5_L,DL5_R,DM1_L,DM1_R,DM2_L,DM2_R,DM3_L,DM3_R,DM4_L,DM4_R,DM5_L,DM5_R,DM6_L,DM6_R,DP1l_L,DP1l_R,DP1m_L,DP1m_R,D_L,D_R,VA1d_L,VA1d_R,VA1v_L,VA1v_R,VA2_L,VA2_R,VA3_L,VA3_R,VA4_L,VA4_R,VA5_L,VA5_R,VA6_L,VA6_R,VA7l_L,VA7l_R,VA7m_L,VA7m_R,VC1_L,VC1_R,VC2_L,VC2_R,VC3_L,VC3_R,VC4_L,VC4_R,VC5_L,VC5_R,VL1_L,VL1_R,VL2a_L,VL2a_R,VL2p_L,VL2p_R,VM1_L,VM1_R,VM2_L,VM2_R,VM3_L,VM3_R,VM4_L,VM4_R,VM5d_L,VM5d_R,VM5v_L,VM5v_R,VM6_L,VM6_R,VM7d_L,VM7d_R,VM7v_L,VM7v_R,VP1d_L,VP1d_R,VP1l_L,VP1l_R,VP1m_L,VP1m_R,VP2_L,VP2_R,VP3_L,VP3_R,VP4_L,VP4_R,VP5_L,VP5_R,V_L,V_R
720575940633212441,31093270750,-5476377081008098759,52022.35795259477,37462,94.80040481535252,104.38793517769955,4.380638919909816,0.43814963795731265,39.10082578280599,30.89204672703408,128708516,67656156,20000920,128709152,67653936,20001160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,72,0,18,0,25,0,5,0,76,0,0,0,2
720575940633294796,18337359338,2305843060273620150,37430.73161888123,28826,96.30628500126525,24.85721902541263,9.493143719641493,1.2705023858903048,58.60326916552435,17.46958092178332,120044964,54725036,14057680,120044624,54725292,14058880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,17,0,88,0,43,0,10,0,6,0,0,0
720575940633372185,8049552055,3026418969830541269,13390.220544338232,11305,14.437013225862758,43.262180586578324,16.54312897440104,0.016108440075723904,4.294126340028014,2.4474424093232283,47939652,22026812,6217560,47937500,22028388,6218560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,1,0,0
720575940633625184,232670977,1441151881240789685,225.0281829833985,257,0.9280387442559,1.0054085887968536,0.0098634567475527,8.07074193289736e-05,0.025689308531582397,0.0309191327542066,940844,475992,150640,940920,475896,150600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
720575940633741229,8096138054,-7782220139639254981,10235.710000038147,8896,38.29656636156142,18.92725854672608,1.565712622007309,0.0063481955403848,2.035686603257395,5.1684275858024185,38870008,16400408,3223200,38870020,16397396,3223760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0,0,0,0,0,0,0,0,0,0,0
720575940633772452,38053634430,1152921592685194980,61341.88774585725,50469,105.51042255020002,166.25776800918175,4.3871476507745335,0.013767636296703,60.28634489713035,23.544550742601725,207822320,93067832,23224040,207819972,93071144,23224920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,75,0,29,0,77,0,20,0,77,0,1,0,3,0
720575940634034839,7382984674,-3458764496637721852,15535.245021820076,9455,25.863072607200593,16.78334337990964,4.004715345661679,0.0063091762730961305,11.507864363080444,13.834694680583194,33792888,18075036,5217400,33793052,18075828,5217400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,28,0,5,0,0,0,0,0,3,0,0
720575940634545890,127501982555,-8070450237497600506,237949.9589033127,160755,804.1753277766693,259.3061494495626,10.535063426977391,1.0165085228265107,62.93097859292914,50.03597645613355,690757104,312717820,76512160,690756184,312722436,76515240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,120,0,386,0,140,0,125,0,182,0,24,0,2,0
720575940636241550,54221502,720575940627944464,10.5294399261475,142,0.0280822776257992,0.0003703997645061,0.00256087211892,2.46112250579245e-07,0.23114375770092,0.737842500209808,479096,243696,72280,479132,243708,72320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
720575940636576948,4446443828,-7349874581956916222,5202.782008171082,5343,0.025721060210957023,0.004440462532912628,0.014941068237372799,30.005819136218634,8.108611981393189,2.8404664627538248,21142640,10236788,2780680,21142616,10236848,2780600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,1,0,0,1,5,11,5,0,0,0,0
720575940637136752,22722162471,3602879766307829688,45967.888133525856,35401,182.20846920007898,30.286418973683606,5.806119093952507,0.014798174005926692,26.754615457365652,15.929579686611564,151455360,68706380,17645720,151457684,68703724,17646400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,32,0,20,0,41,0,17,0,53,0,74,0,3,0
720575940637623780,6572264152,-8502796080399800265,16365.410096645359,8990,24.925541340606284,12.350255295779787,6.491850652069842,0.003216933873543799,16.119769457828625,5.109366137545292,37886172,16457744,3863840,37886484,16457980,3864400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,12,0,4,0,3,0,14,0,0,0,0,0
720575940637633678,378149025,3602879703106936274,593.2332267761237,670,1.6568949819078909,0.0010257764019182467,0.0011523282034648905,2.3765270813032335e-08,3.30871735373512,0.03220956730544143,2360784,1249064,364400,2360992,1249308,364400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
720575940638022515,55867010,1441151881245332065,231.157524108887,217,0.6317736208438873,0.788616448640823,0.15522748581133758,0.0008184106263796,0.3950723558664325,0.0284917084500193,1096652,458332,148960,1096720,458376,149000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
720575940638128474,76789017931,-7782219985643967890,128261.66602373123,94517,391.1985751972534,72.8187154915322,20.377553558341575,0.4938935335290566,94.03989121949363,127.07137066597578,330297240,176227780,52920080,330290676,176230420,52922840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,171,0,115,0,23,0,68,0,131,0,27,0,1
720575940638664014,498695559,2161727821880371007,202.5724754333496,345,0.124752779607661,1.1827595653012404,0.007954776781843899,0.0001719128284064903,1.557123914361001,0.1272371408995239,1771664,757248,141880,1771568,757184,141960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
720575940639878589,23427957,720575940610460514,143.197677612305,95,0.6275697350502011,0.0238133873790503,0.0158229079097509,6.68036154820584e-05,0.118358582258224,0.214368596673012,462740,231444,61800,462824,231304,61880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720575940639892413,389513471,1441151881217012307,876.464813232422,206,0.1150761470198631,0.9427505433559421,0.47273378074169203,0.010155206080525999,0.1501530976966024,0.3091312572360041,920384,515480,152360,920268,515640,152360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
720575940640415859,20706687370,-6052837844980871920,39075.16353607178,31548,65.77424798274296,99.68354562177774,2.1938276918126514,0.0050531930328960055,33.233364451174104,21.109960541707547,129028136,56988384,13699080,129024684,56989856,13699760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,76,0,10,0,34,0,24,0,26,0,0,0,0,0
720575940640803200,109548173622,5476377394152629439,178142.3315253258,135969,492.02336277728216,148.72453872088192,25.227514820969738,0.22672387514615205,221.61041041814704,118.18744770814601,586859300,262735404,63885520,586859140,262735032,63887000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,214,0,159,0,110,0,163,0,134,0,48,0,1,0
720575940640830453,8336669294,1585267087691804334,15058.624767780302,10524,26.39978866511956,8.587999045506876,13.232998837564084,0.05410081559941257,15.064120882197356,15.660991754888524,37001768,19612112,5519480,36999896,19611140,5519560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,0,15,0,1,0,1,0,7,0,3,0,3
720575940641592795,44970129443,1729382355993941240,74378.52988529207,55462,160.8414491827425,140.14088814123534,10.086643363849609,0.5595947458507268,52.00829559073588,48.36313065956437,193961788,102277132,30848160,193959288,102275400,30849040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,102,0,27,0,53,0,26,0,92,0,1,0,6
720575940642015477,545572910,2161727821864857784,73.56346368789671,273,1.043255820870399,0.7208023816347124,0.9954382106661788,0.0054369728313758,0.025681997532956198,0.2093846932984887,1650596,725016,211080,1650696,725272,211040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
720575940644362788,689327023,2882303762484344847,1219.4577960968024,442,1.7483444064855589,0.5488377597648642,0.45119561627507265,0.00029538685453189573,0.6073193341253498,0.6440074311540224,1953944,931244,334760,1954220,931584,334680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
720575940644704160,7332272517,-7782220140335044409,12565.888249397281,8743,26.013559161219746,6.991116961507938,10.646057503618065,0.008198396988080468,8.478574358212116,13.86249380408117,31096112,16476128,4704040,31097264,16477076,4703880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,17,0,4,0,0,0,2,0,1,0,0
720575940645199924,178106861,1441151881283468254,128.2473621368413,293,0.0883413925766945,1.7501466870307931,0.053410622756928205,0.0028022923506795,0.020638054003938998,0.0846609584987162,939292,508412,166720,939436,508392,166720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
720575940645372964,142552324,1441151881242959812,46.0814857482911,197,0.3875084146857261,1.42594975233078,0.091805750504136,0.0011395027395337,0.0436280677095056,0.04996851133182639,1178580,522500,121000,1178636,522596,120920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
720575940646372228,193549041688,-3891109766605042554,305338.23698949814,209847,54.935958723729485,1346.7455236563671,31.537515598947095,4.174820219439757,148.02071885709177,47.58546745984415,795218544,426447984,135024520,795215644,426442144,135035400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,1376,0,0,0,0,0,58,0,0
720575940646785924,135662958860,3170534380419959259,257055.10023975375,170635,46.795207426247046,1173.7442529490236,8.808881613230373,0.32026575341980645,55.83263427050687,24.498757258313663,758309992,351924960,82487920,758305992,351938052,82496160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,959,0,0,0,0,0,0,0,28,0,4,0
720575940648633988,6561296880,4179340468455125203,10436.817983627321,8008,20.14385790959932,13.38516296353191,1.5363412338010674,0.0028263211314108784,13.932759268209338,7.999052434315671,33055700,14986056,3451280,33055228,14986272,3451360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,29,0,3,0,1,0,1,0,1,0,0,0
720575940650751873,21787874588,6629298694345638821,28025.334908485416,26563,87.89574873920355,77.74156456355195,11.67914773006732,1.7576344846678105,31.839410702859453,3.086494074624589,126406700,58027696,16466040,126406640,58027872,16467440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,201,0,0,0,0,0,0,0
720575940651079158,90535361777,8646911451960512458,220145.1178660393,117223,58.91988167242742,637.8681299094897,32.16652630044571,6.8511062200142305,109.62598763785878,62.568367835320714,419365876,228937400,68901520,419370716,228943484,68908000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,10,0,0,0,221,0,43,0,0,0,0
720575940651758838,30221257393,5764607587722947413,45022.893119335175,36629,81.41346919858188,118.19854296652193,2.3408998452247753,0.011391924014200375,37.54943908905915,22.486256616219176,154939240,68197352,15296920,154945656,68198456,15297240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,80,0,15,0,30,0,28,0,26,0,1,0,2,0
720575940652562081,181644476,1441151881260971088,210.8476610183711,246,0.1376518728806677,0.44211021079724694,0.39165118336678,1.0026432473678142,0.0026566507585811866,0.02328673400080398,984440,495016,177800,984500,495196,177840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
720575940657858433,12024843678,9079256877584647513,21470.53336143494,15749,23.86750661629776,57.91237638005987,26.761359341201224,0.018520450046198022,4.094458309501531,2.345778610037625,68213504,31217644,8726080,68211136,31218688,8726240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,5,0,0,0
720575940660217473,34031319662,8070450614744241070,68196.22015857698,46944,120.53641119876102,82.09108516622473,10.573044682800408,0.19282055656146765,74.62137677581285,55.98526139582492,161315908,86362064,24964320,161317740,86360280,24965800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,89,0,80,0,20,0,23,0,21,0,12,0,1
720575940660217985,4900946469,-2305842997439837647,12238.78448915482,6728,29.269964169710875,11.325792673710502,0.5824589291740915,0.0019544879164280953,4.666353780880379,2.15347622652861,28085008,13280744,3325920,28084176,13280980,3326360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14,0,11,0,18,0,0,0,0,0,0,0
